=============Policy===============
(overLeft, wicketLeft, b1OverLeft, b2OverLeft, b3OverLeft, b4OverLeft, b5OverLeft) |  Bowler
(7, 1, 0, 0, 2, 0, 2) Bowler =  5 Value = 10.52
(7, 1, 0, 0, 2, 1, 0) Bowler =  4 Value = 9.17
(7, 1, 0, 0, 2, 1, 1) Bowler =  5 Value = 10.50
(7, 1, 0, 0, 2, 1, 2) Bowler =  5 Value = 11.30
(7, 1, 0, 0, 2, 2, 0) Bowler =  4 Value = 10.61
(7, 1, 0, 0, 2, 2, 1) Bowler =  5 Value = 11.37
(7, 1, 0, 0, 2, 2, 2) Bowler =  5 Value = 11.82
(7, 1, 0, 1, 0, 0, 0) Bowler =  2 Value = 3.50
(7, 1, 0, 1, 0, 0, 1) Bowler =  5 Value = 7.10
(7, 1, 0, 1, 0, 0, 2) Bowler =  5 Value = 9.26
(7, 1, 0, 1, 0, 1, 0) Bowler =  4 Value = 6.83
(7, 1, 0, 1, 0, 1, 1) Bowler =  5 Value = 9.10
(7, 1, 0, 1, 0, 1, 2) Bowler =  5 Value = 10.46
(7, 1, 0, 1, 0, 2, 0) Bowler =  4 Value = 9.06
(7, 1, 0, 1, 0, 2, 1) Bowler =  5 Value = 10.43
(7, 1, 0, 1, 0, 2, 2) Bowler =  5 Value = 11.26
(7, 1, 0, 1, 1, 0, 0) Bowler =  3 Value = 6.62
(7, 1, 0, 1, 1, 0, 1) Bowler =  5 Value = 8.97
(7, 1, 0, 1, 1, 0, 2) Bowler =  5 Value = 10.38
(7, 1, 0, 1, 1, 1, 0) Bowler =  4 Value = 8.92
(7, 1, 0, 1, 1, 1, 1) Bowler =  5 Value = 10.35
(7, 1, 0, 1, 1, 1, 2) Bowler =  5 Value = 11.21
(7, 1, 0, 1, 1, 2, 0) Bowler =  4 Value = 10.44
(7, 1, 0, 1, 1, 2, 1) Bowler =  5 Value = 11.27
(7, 1, 0, 1, 1, 2, 2) Bowler =  5 Value = 11.76
(7, 1, 0, 1, 2, 0, 0) Bowler =  3 Value = 8.97
(7, 1, 0, 1, 2, 0, 1) Bowler =  5 Value = 10.38
(7, 1, 0, 1, 2, 0, 2) Bowler =  5 Value = 11.23
(7, 1, 0, 1, 2, 1, 0) Bowler =  4 Value = 10.48
(7, 1, 0, 1, 2, 1, 1) Bowler =  5 Value = 11.29
(7, 1, 0, 1, 2, 1, 2) Bowler =  5 Value = 11.77
(7, 1, 0, 1, 2, 2, 0) Bowler =  4 Value = 11.49
(7, 1, 0, 1, 2, 2, 1) Bowler =  5 Value = 11.89
(7, 1, 0, 1, 2, 2, 2) Bowler =  5 Value = 12.14
(7, 1, 0, 2, 0, 0, 0) Bowler =  2 Value = 6.30
(7, 1, 0, 2, 0, 0, 1) Bowler =  5 Value = 8.78
(7, 1, 0, 2, 0, 0, 2) Bowler =  5 Value = 10.27
(7, 1, 0, 2, 0, 1, 0) Bowler =  4 Value = 8.70
(7, 1, 0, 2, 0, 1, 1) Bowler =  5 Value = 10.22
(7, 1, 0, 2, 0, 1, 2) Bowler =  5 Value = 11.13
(7, 1, 0, 2, 0, 2, 0) Bowler =  4 Value = 10.30
(7, 1, 0, 2, 0, 2, 1) Bowler =  5 Value = 11.18
(7, 1, 0, 2, 0, 2, 2) Bowler =  5 Value = 11.71
(7, 1, 0, 2, 1, 0, 0) Bowler =  3 Value = 8.73
(7, 1, 0, 2, 1, 0, 1) Bowler =  5 Value = 10.23
(7, 1, 0, 2, 1, 0, 2) Bowler =  5 Value = 11.14
(7, 1, 0, 2, 1, 1, 0) Bowler =  4 Value = 10.32
(7, 1, 0, 2, 1, 1, 1) Bowler =  5 Value = 11.19
(7, 1, 0, 2, 1, 1, 2) Bowler =  5 Value = 11.71
(7, 1, 0, 2, 1, 2, 0) Bowler =  4 Value = 11.38
(7, 1, 0, 2, 1, 2, 1) Bowler =  5 Value = 11.83
(7, 1, 0, 2, 1, 2, 2) Bowler =  5 Value = 12.10
(7, 1, 0, 2, 2, 0, 0) Bowler =  3 Value = 10.54
(7, 1, 0, 2, 2, 0, 1) Bowler =  5 Value = 11.33
(7, 1, 0, 2, 2, 0, 2) Bowler =  5 Value = 11.80
(7, 1, 0, 2, 2, 1, 0) Bowler =  4 Value = 11.53
(7, 1, 0, 2, 2, 1, 1) Bowler =  5 Value = 11.92
(7, 1, 0, 2, 2, 1, 2) Bowler =  5 Value = 12.15
(7, 1, 0, 2, 2, 2, 0) Bowler =  4 Value = 12.19
(7, 1, 0, 2, 2, 2, 1) Bowler =  5 Value = 12.31
(7, 1, 0, 2, 2, 2, 2) Bowler =  5 Value = 12.10
(7, 1, 1, 0, 0, 0, 0) Bowler =  1 Value = 3.00
(7, 1, 1, 0, 0, 0, 1) Bowler =  5 Value = 6.80
(7, 1, 1, 0, 0, 0, 2) Bowler =  5 Value = 9.08
(7, 1, 1, 0, 0, 1, 0) Bowler =  4 Value = 6.50
(7, 1, 1, 0, 0, 1, 1) Bowler =  5 Value = 8.90
(7, 1, 1, 0, 0, 1, 2) Bowler =  5 Value = 10.34
(7, 1, 1, 0, 0, 2, 0) Bowler =  4 Value = 8.83
(7, 1, 1, 0, 0, 2, 1) Bowler =  5 Value = 10.30
(7, 1, 1, 0, 0, 2, 2) Bowler =  5 Value = 11.18
(7, 1, 1, 0, 1, 0, 0) Bowler =  3 Value = 6.25
(7, 1, 1, 0, 1, 0, 1) Bowler =  5 Value = 8.75
(7, 1, 1, 0, 1, 0, 2) Bowler =  5 Value = 10.25
(7, 1, 1, 0, 1, 1, 0) Bowler =  4 Value = 8.67
(7, 1, 1, 0, 1, 1, 1) Bowler =  5 Value = 10.20
(7, 1, 1, 0, 1, 1, 2) Bowler =  5 Value = 11.12
(7, 1, 1, 0, 1, 2, 0) Bowler =  4 Value = 10.28
(7, 1, 1, 0, 1, 2, 1) Bowler =  5 Value = 11.17
(7, 1, 1, 0, 1, 2, 2) Bowler =  5 Value = 11.70
(7, 1, 1, 0, 2, 0, 0) Bowler =  3 Value = 8.69
(7, 1, 1, 0, 2, 0, 1) Bowler =  5 Value = 10.21
(7, 1, 1, 0, 2, 0, 2) Bowler =  5 Value = 11.13
(7, 1, 1, 0, 2, 1, 0) Bowler =  4 Value = 10.29
(7, 1, 1, 0, 2, 1, 1) Bowler =  5 Value = 11.18
(7, 1, 1, 0, 2, 1, 2) Bowler =  5 Value = 11.71
(7, 1, 1, 0, 2, 2, 0) Bowler =  4 Value = 11.36
(7, 1, 1, 0, 2, 2, 1) Bowler =  5 Value = 11.82
(7, 1, 1, 0, 2, 2, 2) Bowler =  5 Value = 12.09
(7, 1, 1, 1, 0, 0, 0) Bowler =  1 Value = 5.86
(7, 1, 1, 1, 0, 0, 1) Bowler =  5 Value = 8.52
(7, 1, 1, 1, 0, 0, 2) Bowler =  5 Value = 10.11
(7, 1, 1, 1, 0, 1, 0) Bowler =  4 Value = 8.41
(7, 1, 1, 1, 0, 1, 1) Bowler =  5 Value = 10.05
(7, 1, 1, 1, 0, 1, 2) Bowler =  5 Value = 11.03
(7, 1, 1, 1, 0, 2, 0) Bowler =  4 Value = 10.11
(7, 1, 1, 1, 0, 2, 1) Bowler =  5 Value = 11.06
(7, 1, 1, 1, 0, 2, 2) Bowler =  5 Value = 11.64
(7, 1, 1, 1, 1, 0, 0) Bowler =  3 Value = 8.40
(7, 1, 1, 1, 1, 0, 1) Bowler =  5 Value = 10.04
(7, 1, 1, 1, 1, 0, 2) Bowler =  5 Value = 11.02
(7, 1, 1, 1, 1, 1, 0) Bowler =  4 Value = 10.10
(7, 1, 1, 1, 1, 1, 1) Bowler =  5 Value = 11.06
(7, 1, 1, 1, 1, 1, 2) Bowler =  5 Value = 11.64
(7, 1, 1, 1, 1, 2, 0) Bowler =  4 Value = 11.23
(7, 1, 1, 1, 1, 2, 1) Bowler =  5 Value = 11.74
(7, 1, 1, 1, 1, 2, 2) Bowler =  5 Value = 12.04
(7, 1, 1, 1, 2, 0, 0) Bowler =  3 Value = 10.30
(7, 1, 1, 1, 2, 0, 1) Bowler =  5 Value = 11.18
(7, 1, 1, 1, 2, 0, 2) Bowler =  5 Value = 11.71
(7, 1, 1, 1, 2, 1, 0) Bowler =  4 Value = 11.37
(7, 1, 1, 1, 2, 1, 1) Bowler =  5 Value = 11.82
(7, 1, 1, 1, 2, 1, 2) Bowler =  5 Value = 12.09
(7, 1, 1, 1, 2, 2, 0) Bowler =  4 Value = 12.08
(7, 1, 1, 1, 2, 2, 1) Bowler =  5 Value = 12.25
(7, 1, 1, 1, 2, 2, 2) Bowler =  5 Value = 12.04
(7, 1, 1, 2, 0, 0, 0) Bowler =  1 Value = 8.15
(7, 1, 1, 2, 0, 0, 1) Bowler =  5 Value = 9.89
(7, 1, 1, 2, 0, 0, 2) Bowler =  5 Value = 10.94
(7, 1, 1, 2, 0, 1, 0) Bowler =  4 Value = 9.94
(7, 1, 1, 2, 0, 1, 1) Bowler =  5 Value = 10.96
(7, 1, 1, 2, 0, 1, 2) Bowler =  5 Value = 11.58
(7, 1, 1, 2, 0, 2, 0) Bowler =  4 Value = 11.12
(7, 1, 1, 2, 0, 2, 1) Bowler =  5 Value = 11.67
(7, 1, 1, 2, 0, 2, 2) Bowler =  5 Value = 12.00
(7, 1, 1, 2, 1, 0, 0) Bowler =  3 Value = 10.12
(7, 1, 1, 2, 1, 0, 1) Bowler =  5 Value = 11.07
(7, 1, 1, 2, 1, 0, 2) Bowler =  5 Value = 11.64
(7, 1, 1, 2, 1, 1, 0) Bowler =  4 Value = 11.24
(7, 1, 1, 2, 1, 1, 1) Bowler =  5 Value = 11.75
(7, 1, 1, 2, 1, 1, 2) Bowler =  5 Value = 12.05
(7, 1, 1, 2, 1, 2, 0) Bowler =  4 Value = 12.00
(7, 1, 1, 2, 1, 2, 1) Bowler =  5 Value = 12.20
(7, 1, 1, 2, 1, 2, 2) Bowler =  5 Value = 12.00
(7, 1, 1, 2, 2, 0, 0) Bowler =  3 Value = 11.59
(7, 1, 1, 2, 2, 0, 1) Bowler =  5 Value = 11.95
(7, 1, 1, 2, 2, 0, 2) Bowler =  5 Value = 12.17
(7, 1, 1, 2, 2, 1, 0) Bowler =  4 Value = 12.22
(7, 1, 1, 2, 2, 1, 1) Bowler =  5 Value = 12.33
(7, 1, 1, 2, 2, 1, 2) Bowler =  5 Value = 12.05
(7, 1, 1, 2, 2, 2, 0) Bowler =  4 Value = 12.65
(7, 1, 1, 2, 2, 2, 1) Bowler =  5 Value = 12.20
(7, 1, 1, 2, 2, 2, 2) Bowler =  5 Value = 12.00
(7, 1, 2, 0, 0, 0, 0) Bowler =  1 Value = 5.45
(7, 1, 2, 0, 0, 0, 1) Bowler =  5 Value = 8.27
(7, 1, 2, 0, 0, 0, 2) Bowler =  5 Value = 9.96
(7, 1, 2, 0, 0, 1, 0) Bowler =  4 Value = 8.14
(7, 1, 2, 0, 0, 1, 1) Bowler =  5 Value = 9.88
(7, 1, 2, 0, 0, 1, 2) Bowler =  5 Value = 10.93
(7, 1, 2, 0, 0, 2, 0) Bowler =  4 Value = 9.92
(7, 1, 2, 0, 0, 2, 1) Bowler =  5 Value = 10.95
(7, 1, 2, 0, 0, 2, 2) Bowler =  5 Value = 11.57
(7, 1, 2, 0, 1, 0, 0) Bowler =  3 Value = 8.09
(7, 1, 2, 0, 1, 0, 1) Bowler =  5 Value = 9.85
(7, 1, 2, 0, 1, 0, 2) Bowler =  5 Value = 10.91
(7, 1, 2, 0, 1, 1, 0) Bowler =  4 Value = 9.89
(7, 1, 2, 0, 1, 1, 1) Bowler =  5 Value = 10.94
(7, 1, 2, 0, 1, 1, 2) Bowler =  5 Value = 11.56
(7, 1, 2, 0, 1, 2, 0) Bowler =  4 Value = 11.10
(7, 1, 2, 0, 1, 2, 1) Bowler =  5 Value = 11.66
(7, 1, 2, 0, 1, 2, 2) Bowler =  5 Value = 11.99
(7, 1, 2, 0, 2, 0, 0) Bowler =  3 Value = 10.07
(7, 1, 2, 0, 2, 0, 1) Bowler =  5 Value = 11.04
(7, 1, 2, 0, 2, 0, 2) Bowler =  5 Value = 11.62
(7, 1, 2, 0, 2, 1, 0) Bowler =  4 Value = 11.21
(7, 1, 2, 0, 2, 1, 1) Bowler =  5 Value = 11.73
(7, 1, 2, 0, 2, 1, 2) Bowler =  5 Value = 12.04
(7, 1, 2, 0, 2, 2, 0) Bowler =  4 Value = 11.97
(7, 1, 2, 0, 2, 2, 1) Bowler =  5 Value = 12.18
(7, 1, 2, 0, 2, 2, 2) Bowler =  5 Value = 11.99
(7, 1, 2, 1, 0, 0, 0) Bowler =  1 Value = 7.80
(7, 1, 2, 1, 0, 0, 1) Bowler =  5 Value = 9.68
(7, 1, 2, 1, 0, 0, 2) Bowler =  5 Value = 10.81
(7, 1, 2, 1, 0, 1, 0) Bowler =  4 Value = 9.70
(7, 1, 2, 1, 0, 1, 1) Bowler =  5 Value = 10.82
(7, 1, 2, 1, 0, 1, 2) Bowler =  5 Value = 11.49
(7, 1, 2, 1, 0, 2, 0) Bowler =  4 Value = 10.97
(7, 1, 2, 1, 0, 2, 1) Bowler =  5 Value = 11.58
(7, 1, 2, 1, 0, 2, 2) Bowler =  5 Value = 11.95
(7, 1, 2, 1, 1, 0, 0) Bowler =  3 Value = 9.85
(7, 1, 2, 1, 1, 0, 1) Bowler =  5 Value = 10.91
(7, 1, 2, 1, 1, 0, 2) Bowler =  5 Value = 11.55
(7, 1, 2, 1, 1, 1, 0) Bowler =  4 Value = 11.07
(7, 1, 2, 1, 1, 1, 1) Bowler =  5 Value = 11.64
(7, 1, 2, 1, 1, 1, 2) Bowler =  5 Value = 11.98
(7, 1, 2, 1, 1, 2, 0) Bowler =  4 Value = 11.88
(7, 1, 2, 1, 1, 2, 1) Bowler =  5 Value = 12.13
(7, 1, 2, 1, 1, 2, 2) Bowler =  5 Value = 11.95
(7, 1, 2, 1, 2, 0, 0) Bowler =  3 Value = 11.39
(7, 1, 2, 1, 2, 0, 1) Bowler =  5 Value = 11.83
(7, 1, 2, 1, 2, 0, 2) Bowler =  5 Value = 12.10
(7, 1, 2, 1, 2, 1, 0) Bowler =  4 Value = 12.09
(7, 1, 2, 1, 2, 1, 1) Bowler =  5 Value = 12.25
(7, 1, 2, 1, 2, 1, 2) Bowler =  5 Value = 11.98
(7, 1, 2, 1, 2, 2, 0) Bowler =  4 Value = 12.56
(7, 1, 2, 1, 2, 2, 1) Bowler =  5 Value = 12.13
(7, 1, 2, 1, 2, 2, 2) Bowler =  5 Value = 11.95
(7, 1, 2, 2, 0, 0, 0) Bowler =  1 Value = 9.67
(7, 1, 2, 2, 0, 0, 1) Bowler =  5 Value = 10.80
(7, 1, 2, 2, 0, 0, 2) Bowler =  5 Value = 11.48
(7, 1, 2, 2, 0, 1, 0) Bowler =  4 Value = 10.95
(7, 1, 2, 2, 0, 1, 1) Bowler =  5 Value = 11.57
(7, 1, 2, 2, 0, 1, 2) Bowler =  5 Value = 11.94
(7, 1, 2, 2, 0, 2, 0) Bowler =  4 Value = 11.80
(7, 1, 2, 2, 0, 2, 1) Bowler =  5 Value = 12.08
(7, 1, 2, 2, 0, 2, 2) Bowler =  5 Value = 11.94
(7, 1, 2, 2, 1, 0, 0) Bowler =  3 Value = 11.25
(7, 1, 2, 2, 1, 0, 1) Bowler =  5 Value = 11.75
(7, 1, 2, 2, 1, 0, 2) Bowler =  5 Value = 12.05
(7, 1, 2, 2, 1, 1, 0) Bowler =  4 Value = 12.00
(7, 1, 2, 2, 1, 1, 1) Bowler =  5 Value = 12.20
(7, 1, 2, 2, 1, 1, 2) Bowler =  5 Value = 11.94
(7, 1, 2, 2, 1, 2, 0) Bowler =  4 Value = 12.50
(7, 1, 2, 2, 1, 2, 1) Bowler =  5 Value = 12.08
(7, 1, 2, 2, 1, 2, 2) Bowler =  5 Value = 11.94
(7, 1, 2, 2, 2, 0, 0) Bowler =  3 Value = 12.44
(7, 1, 2, 2, 2, 0, 1) Bowler =  5 Value = 12.46
(7, 1, 2, 2, 2, 0, 2) Bowler =  5 Value = 12.05
(7, 1, 2, 2, 2, 1, 0) Bowler =  4 Value = 12.79
(7, 1, 2, 2, 2, 1, 1) Bowler =  5 Value = 12.20
(7, 1, 2, 2, 2, 1, 2) Bowler =  5 Value = 11.94
(7, 1, 2, 2, 2, 2, 0) Bowler =  4 Value = 12.50
(7, 1, 2, 2, 2, 2, 1) Bowler =  5 Value = 12.08
(7, 1, 2, 2, 2, 2, 2) Bowler =  5 Value = 11.94
(7, 2, 0, 0, 0, 0, 0) Bowler =  -1 Value = 0.00
(7, 2, 0, 0, 0, 0, 1) Bowler =  5 Value = 5.00
(7, 2, 0, 0, 0, 0, 2) Bowler =  5 Value = 10.00
(7, 2, 0, 0, 0, 1, 0) Bowler =  4 Value = 4.50
(7, 2, 0, 0, 0, 1, 1) Bowler =  4 Value = 9.50
(7, 2, 0, 0, 0, 1, 2) Bowler =  5 Value = 13.78
(7, 2, 0, 0, 0, 2, 0) Bowler =  4 Value = 9.00
(7, 2, 0, 0, 0, 2, 1) Bowler =  5 Value = 13.40
(7, 2, 0, 0, 0, 2, 2) Bowler =  5 Value = 16.84
(7, 2, 0, 0, 1, 0, 0) Bowler =  3 Value = 4.00
(7, 2, 0, 0, 1, 0, 1) Bowler =  3 Value = 9.00
(7, 2, 0, 0, 1, 0, 2) Bowler =  5 Value = 13.36
(7, 2, 0, 0, 1, 1, 0) Bowler =  3 Value = 8.50
(7, 2, 0, 0, 1, 1, 1) Bowler =  5 Value = 12.97
(7, 2, 0, 0, 1, 1, 2) Bowler =  5 Value = 16.50
(7, 2, 0, 0, 1, 2, 0) Bowler =  4 Value = 12.56
(7, 2, 0, 0, 1, 2, 1) Bowler =  4 Value = 16.24
(7, 2, 0, 0, 1, 2, 2) Bowler =  5 Value = 18.97
(7, 2, 0, 0, 2, 0, 0) Bowler =  3 Value = 8.00
(7, 2, 0, 0, 2, 0, 1) Bowler =  3 Value = 12.60
(7, 2, 0, 0, 2, 0, 2) Bowler =  5 Value = 16.24
(7, 2, 0, 0, 2, 1, 0) Bowler =  3 Value = 12.17
(7, 2, 0, 0, 2, 1, 1) Bowler =  4 Value = 15.97
(7, 2, 0, 0, 2, 1, 2) Bowler =  5 Value = 18.78
(7, 2, 0, 0, 2, 2, 0) Bowler =  4 Value = 15.67
(7, 2, 0, 0, 2, 2, 1) Bowler =  4 Value = 18.64
(7, 2, 0, 0, 2, 2, 2) Bowler =  5 Value = 20.73
(7, 2, 0, 1, 0, 0, 0) Bowler =  2 Value = 3.50
(7, 2, 0, 1, 0, 0, 1) Bowler =  2 Value = 8.50
(7, 2, 0, 1, 0, 0, 2) Bowler =  5 Value = 12.94
(7, 2, 0, 1, 0, 1, 0) Bowler =  2 Value = 8.00
(7, 2, 0, 1, 0, 1, 1) Bowler =  4 Value = 12.53
(7, 2, 0, 1, 0, 1, 2) Bowler =  5 Value = 16.16
(7, 2, 0, 1, 0, 2, 0) Bowler =  4 Value = 12.11
(7, 2, 0, 1, 0, 2, 1) Bowler =  4 Value = 15.89
(7, 2, 0, 1, 0, 2, 2) Bowler =  5 Value = 18.71
(7, 2, 0, 1, 1, 0, 0) Bowler =  2 Value = 7.50
(7, 2, 0, 1, 1, 0, 1) Bowler =  3 Value = 12.15
(7, 2, 0, 1, 1, 0, 2) Bowler =  5 Value = 15.88
(7, 2, 0, 1, 1, 1, 0) Bowler =  3 Value = 11.71
(7, 2, 0, 1, 1, 1, 1) Bowler =  5 Value = 15.59
(7, 2, 0, 1, 1, 1, 2) Bowler =  5 Value = 18.50
(7, 2, 0, 1, 1, 2, 0) Bowler =  4 Value = 15.28
(7, 2, 0, 1, 1, 2, 1) Bowler =  4 Value = 18.34
(7, 2, 0, 1, 1, 2, 2) Bowler =  5 Value = 20.51
(7, 2, 0, 1, 2, 0, 0) Bowler =  3 Value = 11.28
(7, 2, 0, 1, 2, 0, 1) Bowler =  5 Value = 15.36
(7, 2, 0, 1, 2, 0, 2) Bowler =  5 Value = 18.37
(7, 2, 0, 1, 2, 1, 0) Bowler =  3 Value = 15.01
(7, 2, 0, 1, 2, 1, 1) Bowler =  5 Value = 18.20
(7, 2, 0, 1, 2, 1, 2) Bowler =  5 Value = 20.43
(7, 2, 0, 1, 2, 2, 0) Bowler =  4 Value = 18.00
(7, 2, 0, 1, 2, 2, 1) Bowler =  4 Value = 20.39
(7, 2, 0, 1, 2, 2, 2) Bowler =  5 Value = 21.99
(7, 2, 0, 2, 0, 0, 0) Bowler =  2 Value = 7.00
(7, 2, 0, 2, 0, 0, 1) Bowler =  2 Value = 11.72
(7, 2, 0, 2, 0, 0, 2) Bowler =  5 Value = 15.54
(7, 2, 0, 2, 0, 1, 0) Bowler =  4 Value = 11.27
(7, 2, 0, 2, 0, 1, 1) Bowler =  5 Value = 15.24
(7, 2, 0, 2, 0, 1, 2) Bowler =  5 Value = 18.23
(7, 2, 0, 2, 0, 2, 0) Bowler =  4 Value = 14.91
(7, 2, 0, 2, 0, 2, 1) Bowler =  4 Value = 18.07
(7, 2, 0, 2, 0, 2, 2) Bowler =  5 Value = 20.31
(7, 2, 0, 2, 1, 0, 0) Bowler =  2 Value = 10.82
(7, 2, 0, 2, 1, 0, 1) Bowler =  5 Value = 14.98
(7, 2, 0, 2, 1, 0, 2) Bowler =  5 Value = 18.09
(7, 2, 0, 2, 1, 1, 0) Bowler =  3 Value = 14.62
(7, 2, 0, 2, 1, 1, 1) Bowler =  4 Value = 17.90
(7, 2, 0, 2, 1, 1, 2) Bowler =  5 Value = 20.22
(7, 2, 0, 2, 1, 2, 0) Bowler =  4 Value = 17.69
(7, 2, 0, 2, 1, 2, 1) Bowler =  5 Value = 20.16
(7, 2, 0, 2, 1, 2, 2) Bowler =  5 Value = 21.83
(7, 2, 0, 2, 2, 0, 0) Bowler =  3 Value = 14.30
(7, 2, 0, 2, 2, 0, 1) Bowler =  3 Value = 17.80
(7, 2, 0, 2, 2, 0, 2) Bowler =  5 Value = 20.21
(7, 2, 0, 2, 2, 1, 0) Bowler =  3 Value = 17.55
(7, 2, 0, 2, 2, 1, 1) Bowler =  4 Value = 20.14
(7, 2, 0, 2, 2, 1, 2) Bowler =  5 Value = 21.85
(7, 2, 0, 2, 2, 2, 0) Bowler =  4 Value = 20.04
(7, 2, 0, 2, 2, 2, 1) Bowler =  5 Value = 21.90
(7, 2, 0, 2, 2, 2, 2) Bowler =  5 Value = 21.65
(7, 2, 1, 0, 0, 0, 0) Bowler =  1 Value = 3.00
(7, 2, 1, 0, 0, 0, 1) Bowler =  1 Value = 8.00
(7, 2, 1, 0, 0, 0, 2) Bowler =  5 Value = 12.52
(7, 2, 1, 0, 0, 1, 0) Bowler =  1 Value = 7.50
(7, 2, 1, 0, 0, 1, 1) Bowler =  5 Value = 12.10
(7, 2, 1, 0, 0, 1, 2) Bowler =  5 Value = 15.82
(7, 2, 1, 0, 0, 2, 0) Bowler =  4 Value = 11.67
(7, 2, 1, 0, 0, 2, 1) Bowler =  4 Value = 15.53
(7, 2, 1, 0, 0, 2, 2) Bowler =  5 Value = 18.44
(7, 2, 1, 0, 1, 0, 0) Bowler =  1 Value = 7.00
(7, 2, 1, 0, 1, 0, 1) Bowler =  3 Value = 11.70
(7, 2, 1, 0, 1, 0, 2) Bowler =  5 Value = 15.52
(7, 2, 1, 0, 1, 1, 0) Bowler =  3 Value = 11.25
(7, 2, 1, 0, 1, 1, 1) Bowler =  4 Value = 15.22
(7, 2, 1, 0, 1, 1, 2) Bowler =  5 Value = 18.21
(7, 2, 1, 0, 1, 2, 0) Bowler =  4 Value = 14.89
(7, 2, 1, 0, 1, 2, 1) Bowler =  4 Value = 18.04
(7, 2, 1, 0, 1, 2, 2) Bowler =  5 Value = 20.29
(7, 2, 1, 0, 2, 0, 0) Bowler =  3 Value = 10.81
(7, 2, 1, 0, 2, 0, 1) Bowler =  3 Value = 14.96
(7, 2, 1, 0, 2, 0, 2) Bowler =  5 Value = 18.06
(7, 2, 1, 0, 2, 1, 0) Bowler =  3 Value = 14.60
(7, 2, 1, 0, 2, 1, 1) Bowler =  4 Value = 17.88
(7, 2, 1, 0, 2, 1, 2) Bowler =  5 Value = 20.20
(7, 2, 1, 0, 2, 2, 0) Bowler =  4 Value = 17.67
(7, 2, 1, 0, 2, 2, 1) Bowler =  4 Value = 20.14
(7, 2, 1, 0, 2, 2, 2) Bowler =  5 Value = 21.81
(7, 2, 1, 1, 0, 0, 0) Bowler =  1 Value = 6.50
(7, 2, 1, 1, 0, 0, 1) Bowler =  1 Value = 11.25
(7, 2, 1, 1, 0, 0, 2) Bowler =  5 Value = 15.15
(7, 2, 1, 1, 0, 1, 0) Bowler =  1 Value = 10.79
(7, 2, 1, 1, 0, 1, 1) Bowler =  4 Value = 14.84
(7, 2, 1, 1, 0, 1, 2) Bowler =  5 Value = 17.92
(7, 2, 1, 1, 0, 2, 0) Bowler =  4 Value = 14.49
(7, 2, 1, 1, 0, 2, 1) Bowler =  4 Value = 17.74
(7, 2, 1, 1, 0, 2, 2) Bowler =  5 Value = 20.07
(7, 2, 1, 1, 1, 0, 0) Bowler =  1 Value = 10.34
(7, 2, 1, 1, 1, 0, 1) Bowler =  3 Value = 14.56
(7, 2, 1, 1, 1, 0, 2) Bowler =  5 Value = 17.75
(7, 2, 1, 1, 1, 1, 0) Bowler =  3 Value = 14.19
(7, 2, 1, 1, 1, 1, 1) Bowler =  4 Value = 17.56
(7, 2, 1, 1, 1, 1, 2) Bowler =  5 Value = 19.96
(7, 2, 1, 1, 1, 2, 0) Bowler =  4 Value = 17.33
(7, 2, 1, 1, 1, 2, 1) Bowler =  4 Value = 19.89
(7, 2, 1, 1, 1, 2, 2) Bowler =  5 Value = 21.63
(7, 2, 1, 1, 2, 0, 0) Bowler =  3 Value = 13.86
(7, 2, 1, 1, 2, 0, 1) Bowler =  3 Value = 17.43
(7, 2, 1, 1, 2, 0, 2) Bowler =  5 Value = 19.93
(7, 2, 1, 1, 2, 1, 0) Bowler =  3 Value = 17.17
(7, 2, 1, 1, 2, 1, 1) Bowler =  4 Value = 19.85
(7, 2, 1, 1, 2, 1, 2) Bowler =  5 Value = 21.64
(7, 2, 1, 1, 2, 2, 0) Bowler =  4 Value = 19.73
(7, 2, 1, 1, 2, 2, 1) Bowler =  4 Value = 21.67
(7, 2, 1, 1, 2, 2, 2) Bowler =  5 Value = 21.44
(7, 2, 1, 2, 0, 0, 0) Bowler =  1 Value = 9.87
(7, 2, 1, 2, 0, 0, 1) Bowler =  5 Value = 14.19
(7, 2, 1, 2, 0, 0, 2) Bowler =  5 Value = 17.47
(7, 2, 1, 2, 0, 1, 0) Bowler =  1 Value = 13.80
(7, 2, 1, 2, 0, 1, 1) Bowler =  4 Value = 17.25
(7, 2, 1, 2, 0, 1, 2) Bowler =  5 Value = 19.74
(7, 2, 1, 2, 0, 2, 0) Bowler =  4 Value = 17.01
(7, 2, 1, 2, 0, 2, 1) Bowler =  4 Value = 19.66
(7, 2, 1, 2, 0, 2, 2) Bowler =  5 Value = 21.46
(7, 2, 1, 2, 1, 0, 0) Bowler =  1 Value = 13.44
(7, 2, 1, 2, 1, 0, 1) Bowler =  3 Value = 17.11
(7, 2, 1, 2, 1, 0, 2) Bowler =  5 Value = 19.70
(7, 2, 1, 2, 1, 1, 0) Bowler =  3 Value = 16.83
(7, 2, 1, 2, 1, 1, 1) Bowler =  4 Value = 19.60
(7, 2, 1, 2, 1, 1, 2) Bowler =  5 Value = 21.46
(7, 2, 1, 2, 1, 2, 0) Bowler =  4 Value = 19.47
(7, 2, 1, 2, 1, 2, 1) Bowler =  4 Value = 21.48
(7, 2, 1, 2, 1, 2, 2) Bowler =  5 Value = 21.27
